taxon,food_subtype,food_type,kingdom,phylum,class,order,suborder,family,subfamily,tribe,genus,species,subspecies,variety,form,group,cultivar,phenotype,binomial,nomial,trinomial,part_variant,classold,food_region,food_state,food_name_prefix,food_name,food_part,food_subpart,food_form_prefix,food_form,food_keywords,description_long,description_short,protein,lipid,carbohydrate,mineral,kilocalories,starch,sucrose,glucose,fructose,lactose,maltose,ethanol,water,caffeine,theobromine,kilojoules,sugar,galactose,fiber,calcium,iron,magnesium,phosphorus,potassium,sodium,zinc,copper,fluoride,manganese,selenium,vitamin_a_ui,retinol,vitamin_a_rae,beta_carotene,alpha_carotene,alpha_tocopherol,vitamin_d,ergocalciferol,cholecalciferol,beta_cryptoxanthin,lycopene,lutein_and_zeaxanthin,beta_tocopherol,gamma_tocopherol,delta_tocopherol,alpha_tocotrienol,beta_tocotrienol,gamma_tocotrienol,delta_tocotrienol,ascorbic_acid,thiamin,riboflavin,niacin,pantothenic_acid,vitamin_b6,folate_total,cyanocobalamin,choline,menaquinone_4,dihydrophylloquinone,phylloquinone,folic_acid,folate,folate_dfe,betaine,tryptophan,threonine,isoleucine,leucine,lysine,methionine,cystine,phenylalanine,tyrosine,valine,arginine,histidine,alanine,aspartic_acid,glutamic_acid,glycine,proline,serine,hydroxyproline,cholesterol,fc04_d0,saturated_fat,c04_d0,c06_d0,c08_d0,c10_d0,c12_d0,c14_d0,c16_d0,c18_d0,c20_d0,c18_d1_undifferentiated,c18_d2_undifferentiated,c18_d3_undifferentiated,c20_d4_undifferentiated,c22_d6_n3_dha,c22_d0,c14_d1,c16_d1_undifferentiated,c18_d4,c20_d1,c20_d5_n3,c22_d1_undifferentiated,c22_d5_n3,phytosterol,stigmasterol,campesterol,beta_sitosterol,monounsaturated_fat,polyunsaturated_fat,c15_d0,c17_d0,c24_d0,c16_d1_trans,c18_d1_trans,c22_d1_trans,c18_d2_trans,c18_d2_mixed,c18_d2_trans_trans,c18_d2_clas,c24_d1_cis,c20_d2_n6_cis_cis,c16_d1_cis,c18_d1_cis,c18_d2_n6_cis_cis,c22_d1_cis,c18_d3_n6_cis_cis_cis,c17_d1,c20_d3_undifferentiated,trans_monoenoic_fat,trans_polyenoic_fat,c13_d0,c15_d1,c18_d3_n3_cis_cis_cis,c20_d3_n3,c20_d3_n6,c20_d4_n6,c18_d3_mixed,c21_d5,c22_d4,c18_d1_d11_t_c18_d1t_n7
,,plant,plantae,,,,,,,,,,,,,vegetables,,,,,,,,japan,,,（たまねぎ類） 葉たまねぎ りん茎及び葉 生,,,,,"japanese, vegetables, （たまねぎ類） 葉たまねぎ りん茎及び葉 生",（たまねぎ類） 葉たまねぎ りん茎及び葉 生,（たまねぎ類） 葉たまねぎ りん茎及び葉 生,1.8,0.4,7.6,0.7,33.0,,,,,,,,89.5,,,140.0,,,3.0,67.0,0.6,14.0,45.0,290.0,3.0,0.3,0.03,,0.35,,,,120.0,1500.0,2.0,1.1,,,,17.0,,,,0.3,,,,,,32.0,0.06,0.11,0.6,0.13,0.16,120.0,,,,,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,vegetables,,,,,,,,japan,,,たらのめ 若芽 生,,,,,"japanese, vegetables, たらのめ 若芽 生",たらのめ 若芽 生,たらのめ 若芽 生,4.2,0.2,4.3,1.1,27.0,,,,,,,,90.2,,,114.0,,,4.2,16.0,0.9,33.0,120.0,460.0,1.0,0.8,0.35,,0.47,1.0,,,48.0,570.0,,2.4,,,,,,,0.1,1.6,0.2,,,,,7.0,0.15,0.2,2.5,0.53,0.22,160.0,,,,,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,vegetables,,,,,,,,japan,,,たらのめ 若芽 ゆで,,,,,"japanese, vegetables, たらのめ 若芽 ゆで",たらのめ 若芽 ゆで,たらのめ 若芽 ゆで,4.0,0.2,4.1,0.9,27.0,,,,,,,,90.8,,,113.0,,,3.6,19.0,0.9,28.0,92.0,260.0,1.0,0.7,0.3,,0.44,,,,50.0,600.0,,2.0,,,,6.0,,,0.1,1.2,0.1,,,,,3.0,0.07,0.11,1.3,0.23,0.11,83.0,,,,,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,vegetables,,,,,,,,japan,,,チコリ 若芽 生,,,,,"japanese, vegetables, チコリ 若芽 生",チコリ 若芽 生,チコリ 若芽 生,1.0,,3.9,0.4,17.0,,,,,,,,94.7,,,73.0,,,1.1,24.0,0.2,9.0,25.0,170.0,3.0,0.2,0.05,,0.07,,,,1.0,11.0,,0.2,,,,,,,,0.1,,,,,,2.0,0.06,0.02,0.2,0.14,0.03,41.0,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,vegetables,,,,,,,,japan,,,ちぢみゆきな 葉 生,,,,,"japanese, vegetables, ちぢみゆきな 葉 生",ちぢみゆきな 葉 生,ちぢみゆきな 葉 生,3.6,0.6,5.7,1.7,35.0,,,,,,,,88.1,,,147.0,,,3.9,180.0,3.0,30.0,88.0,570.0,18.0,0.9,0.09,,0.41,,,,350.0,4200.0,12.0,,,,,28.0,,,,,,,,,,69.0,0.09,0.21,1.6,0.29,,180.0,,,,,390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,vegetables,,,,,,,,japan,,,ちぢみゆきな 葉 ゆで,,,,,"japanese, vegetables, ちぢみゆきな 葉 ゆで",ちぢみゆきな 葉 ゆで,ちぢみゆきな 葉 ゆで,3.8,0.7,5.2,1.0,34.0,,,,,,,,89.1,,,141.0,,,4.3,130.0,1.4,21.0,82.0,320.0,15.0,0.7,0.09,,0.32,,,,500.0,5900.0,14.0,,,,,40.0,,,,,,,,,,39.0,0.06,0.12,0.7,0.27,,120.0,,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,vegetables,,,,,,,,japan,,,チンゲンサイ 葉 生,,,,,"japanese, vegetables, チンゲンサイ 葉 生",チンゲンサイ 葉 生,チンゲンサイ 葉 生,0.6,0.1,2.0,0.8,9.0,,,,,,,,96.0,,,36.0,,,1.2,100.0,1.1,16.0,27.0,260.0,32.0,0.3,0.07,,0.12,1.0,,,170.0,2000.0,,0.7,,,,3.0,,,,,,,,,,24.0,0.03,0.07,0.3,0.17,0.08,66.0,,,,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,vegetables,,,,,,,,japan,,,チンゲンサイ 葉 ゆで,,,,,"japanese, vegetables, チンゲンサイ 葉 ゆで",チンゲンサイ 葉 ゆで,チンゲンサイ 葉 ゆで,0.9,0.1,2.4,0.8,11.0,,,,,,,,95.3,,,45.0,,,1.5,120.0,0.7,17.0,27.0,250.0,28.0,0.2,0.06,,0.17,,,,220.0,2600.0,,0.9,,,,,,,,,,,,,,15.0,0.03,0.05,0.3,0.12,0.04,53.0,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,vegetables,,,,,,,,japan,,,チンゲンサイ 葉 油いため,,,,,"japanese, vegetables, チンゲンサイ 葉 油いため",チンゲンサイ 葉 油いため,チンゲンサイ 葉 油いため,0.8,3.2,2.2,0.7,36.0,,,,,,,,92.6,,,149.0,,,1.4,92.0,0.9,16.0,27.0,230.0,31.0,0.3,0.07,,0.12,,,,250.0,3000.0,,1.4,,,,5.0,,,,1.0,,,,,,21.0,0.03,0.06,0.3,0.12,0.05,62.0,,,,,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,vegetables,,,,,,,,japan,,,つくし 胞子茎 生,,,,,"japanese, vegetables, つくし 胞子茎 生",つくし 胞子茎 生,つくし 胞子茎 生,3.5,0.1,8.1,1.4,31.0,,,,,,,,86.9,,,128.0,,,8.1,50.0,2.1,33.0,94.0,640.0,6.0,1.1,0.22,,0.22,,,,88.0,1000.0,53.0,4.9,,,,49.0,,,,,0.1,,,,,33.0,0.07,0.14,2.2,0.9,0.35,110.0,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,vegetables,,,,,,,,japan,,,つくし 胞子茎 ゆで,,,,,"japanese, vegetables, つくし 胞子茎 ゆで",つくし 胞子茎 ゆで,つくし 胞子茎 ゆで,3.4,0.1,6.7,0.9,28.0,,,,,,,,88.9,,,115.0,,,6.7,58.0,1.1,26.0,82.0,340.0,4.0,1.0,0.16,,0.18,,,,96.0,1100.0,56.0,3.6,,,,50.0,,,0.1,,0.1,,,,,15.0,,0.1,1.1,0.48,0.21,74.0,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,vegetables,,,,,,,,japan,,,つるな 茎葉 生,,,,,"japanese, vegetables, つるな 茎葉 生",つるな 茎葉 生,つるな 茎葉 生,1.8,0.1,2.8,1.3,15.0,,,,,,,,93.8,,,61.0,,,2.3,48.0,3.0,35.0,75.0,300.0,5.0,0.5,0.06,,0.81,,,,230.0,2700.0,,1.3,,,,,,,,,,,,,,22.0,0.08,0.3,1.0,0.46,0.13,90.0,,,,,310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,vegetables,,,,,,,,japan,,,つるにんじん 根 生,,,,,"japanese, vegetables, つるにんじん 根 生",つるにんじん 根 生,つるにんじん 根 生,1.0,0.7,19.8,0.8,55.0,,,,,,,,77.7,,,225.0,,,17.1,61.0,5.9,33.0,75.0,190.0,2.0,0.5,0.11,,0.4,1.0,,,1.0,13.0,,3.6,,,,2.0,,,0.1,,,,,,,6.0,0.06,0.05,0.5,0.28,0.41,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,vegetables,,,,,,,,japan,,,つるむらさき 茎葉 生,,,,,"japanese, vegetables, つるむらさき 茎葉 生",つるむらさき 茎葉 生,つるむらさき 茎葉 生,0.7,0.2,2.6,1.1,11.0,,,,,,,,95.1,,,44.0,,,2.2,150.0,0.5,67.0,28.0,210.0,9.0,0.4,0.05,,0.29,,,,250.0,2900.0,210.0,1.1,,,,74.0,,,,0.2,,,,,,41.0,0.03,0.07,0.3,0.21,0.09,78.0,,,,,350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,vegetables,,,,,,,,japan,,,つるむらさき 茎葉 ゆで,,,,,"japanese, vegetables, つるむらさき 茎葉 ゆで",つるむらさき 茎葉 ゆで,つるむらさき 茎葉 ゆで,0.9,0.2,3.2,0.9,12.0,,,,,,,,94.5,,,49.0,,,3.1,180.0,0.4,41.0,24.0,150.0,7.0,0.4,0.07,,0.32,,,,280.0,3200.0,260.0,1.3,,,,88.0,,,,0.2,,,,,,18.0,0.02,0.05,0.2,0.15,0.04,51.0,,,,,350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,vegetables,,,,,,,,japan,,,つわぶき 葉柄 生,,,,,"japanese, vegetables, つわぶき 葉柄 生",つわぶき 葉柄 生,つわぶき 葉柄 生,0.4,,5.6,0.7,19.0,,,,,,,,93.3,,,80.0,,,2.5,38.0,0.2,15.0,11.0,410.0,100.0,0.1,0.02,,0.23,,,,5.0,60.0,,0.4,,,,,,,,,,,,,,4.0,0.01,0.04,0.4,0.1,0.02,16.0,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,vegetables,,,,,,,,japan,,,つわぶき 葉柄 ゆで,,,,,"japanese, vegetables, つわぶき 葉柄 ゆで",つわぶき 葉柄 ゆで,つわぶき 葉柄 ゆで,0.3,,4.4,0.3,14.0,,,,,,,,95.0,,,59.0,,,2.3,31.0,0.1,8.0,33.0,160.0,42.0,0.1,0.02,,0.23,,,,7.0,80.0,,0.4,,,,,,,,,,,,,,,0.01,0.03,0.2,,0.01,7.0,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,vegetables,,,,,,,,japan,,,とうがらし 葉･果実 生,,,,,"japanese, vegetables, とうがらし 葉･果実 生",とうがらし 葉･果実 生,とうがらし 葉･果実 生,3.4,0.1,7.2,2.2,32.0,,,,,,,,86.7,,,131.0,,,5.7,490.0,2.2,79.0,65.0,650.0,3.0,0.4,0.12,,0.43,,,,430.0,5100.0,190.0,7.7,,,,,,,0.2,0.1,,,,,,92.0,0.08,0.28,1.3,0.41,0.25,87.0,,,,,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,vegetables,,,,,,,,japan,,,とうがらし 葉･果実 油いため,,,,,"japanese, vegetables, とうがらし 葉･果実 油いため",とうがらし 葉･果実 油いため,とうがらし 葉･果実 油いため,4.0,4.9,8.5,2.6,81.0,,,,,,,,79.5,,,333.0,,,6.3,550.0,2.8,87.0,76.0,690.0,2.0,0.4,0.13,,0.47,,,,480.0,5600.0,210.0,8.5,,,,,,,0.2,0.1,,,,,,56.0,0.12,0.28,1.4,0.45,0.28,96.0,,,,,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,vegetables,,,,,,,,japan,,,とうがらし 果実 生,,,,,"japanese, vegetables, とうがらし 果実 生",とうがらし 果実 生,とうがらし 果実 生,3.9,3.4,16.3,1.4,72.0,,,,,,,,75.0,,,301.0,,,10.3,20.0,2.0,42.0,71.0,760.0,6.0,0.5,0.23,,0.27,,,,640.0,6600.0,130.0,8.9,,,,2200.0,,,0.1,2.0,,,,,,120.0,0.14,0.36,3.7,0.95,1.0,41.0,,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,vegetables,,,,,,,,japan,,,とうがらし 果実 乾,,,,,"japanese, vegetables, とうがらし 果実 乾",とうがらし 果実 乾,とうがらし 果実 乾,14.7,12.0,58.4,6.1,270.0,,,,,,,,8.8,,,1117.0,,,46.4,74.0,6.8,190.0,260.0,2800.0,17.0,1.5,0.85,,1.08,,,,1500.0,14000.0,400.0,30.0,,,,7400.0,,,0.4,6.9,0.3,,,,,1.0,0.5,1.4,14.0,3.61,3.81,30.0,,,,,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,vegetables,,,,,,,,japan,,,とうがん 果実 生,,,,,"japanese, vegetables, とうがん 果実 生",とうがん 果実 生,とうがん 果実 生,0.5,0.1,3.8,0.4,15.0,,,,,,,,95.2,,,65.0,,,1.3,19.0,0.2,7.0,18.0,200.0,1.0,0.1,0.02,,0.02,,,,,,,0.1,,,,,,,,,,,,,,39.0,0.01,0.01,0.4,0.21,0.03,26.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,vegetables,,,,,,,,japan,,,とうがん 果実 ゆで,,,,,"japanese, vegetables, とうがん 果実 ゆで",とうがん 果実 ゆで,とうがん 果実 ゆで,0.6,0.1,3.7,0.3,15.0,,,,,,,,95.3,,,63.0,,,1.5,22.0,0.3,7.0,19.0,200.0,1.0,0.1,0.01,,0.02,,,,,,,0.1,,,,,,,,,,,,,,27.0,0.01,0.01,0.4,0.2,0.03,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,vegetables,,,,,,,,japan,,,（とうもろこし類） スイートコーン 未熟種子 生,,,,,"japanese, vegetables, （とうもろこし類） スイートコーン 未熟種子 生",（とうもろこし類） スイートコーン 未熟種子 生,（とうもろこし類） スイートコーン 未熟種子 生,3.6,1.7,16.8,0.8,89.0,,,,,,,,77.1,,,375.0,,,3.0,3.0,0.8,37.0,100.0,290.0,,1.0,0.1,,0.32,,,,4.0,22.0,9.0,0.3,,,,54.0,,,,1.0,,,,,,8.0,0.15,0.1,2.3,0.58,0.14,95.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,vegetables,,,,,,,,japan,,,（とうもろこし類） スイートコーン 未熟種子 ゆで,,,,,"japanese, vegetables, （とうもろこし類） スイートコーン 未熟種子 ゆで",（とうもろこし類） スイートコーン 未熟種子 ゆで,（とうもろこし類） スイートコーン 未熟種子 ゆで,3.5,1.7,18.6,0.8,95.0,,,,,,,,75.4,,,402.0,,,3.1,5.0,0.8,38.0,100.0,290.0,,1.0,0.1,,0.31,,,,4.0,20.0,7.0,0.3,,,,53.0,,,,0.9,0.1,,,,,6.0,0.12,0.1,2.2,0.51,0.12,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,vegetables,,,,,,,,japan,,,（とうもろこし類） スイートコーン 未熟種子 電子レンジ調理,,,,,"japanese, vegetables, （とうもろこし類） スイートコーン 未熟種子 電子レンジ調理",（とうもろこし類） スイートコーン 未熟種子 電子レンジ調理,（とうもろこし類） スイートコーン 未熟種子 電子レンジ調理,4.2,2.2,19.1,1.0,104.0,,,,,,,,73.5,,,436.0,,,3.4,3.0,0.9,42.0,120.0,330.0,,1.1,0.1,,0.32,,,,5.0,23.0,11.0,0.3,,,,63.0,,,,1.2,,,,,,6.0,0.16,0.11,2.4,0.67,0.14,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,vegetables,,,,,,,,japan,,,（とうもろこし類） ヤングコーン 幼雌穂 生,,,,,"japanese, vegetables, （とうもろこし類） ヤングコーン 幼雌穂 生",（とうもろこし類） ヤングコーン 幼雌穂 生,（とうもろこし類） ヤングコーン 幼雌穂 生,2.3,0.2,6.0,0.6,29.0,,,,,,,,90.9,,,124.0,,,2.7,19.0,0.4,25.0,63.0,230.0,,0.8,0.09,,0.6,,,,3.0,33.0,,0.4,,,,4.0,,,,0.4,,,,,,9.0,0.09,0.11,0.9,0.4,0.16,110.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,vegetables,,,,,,,,japan,,,（トマト類） 赤色トマト 果実 生,,,,,"japanese, vegetables, （トマト類） 赤色トマト 果実 生",（トマト類） 赤色トマト 果実 生,（トマト類） 赤色トマト 果実 生,0.7,0.1,4.7,0.5,20.0,,,,,,,,94.0,,,83.0,,,1.0,7.0,0.2,9.0,26.0,210.0,3.0,0.1,0.04,,0.08,1.0,,,45.0,540.0,4.0,0.9,,,,,,,,0.2,,,,,,15.0,0.05,0.02,0.7,0.17,0.08,22.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,vegetables,,,,,,,,japan,,,（トマト類） 赤色ミニトマト 果実 生,,,,,"japanese, vegetables, （トマト類） 赤色ミニトマト 果実 生",（トマト類） 赤色ミニトマト 果実 生,（トマト類） 赤色ミニトマト 果実 生,1.1,0.1,7.2,0.6,30.0,,,,,,,,91.0,,,127.0,,,1.4,12.0,0.4,13.0,29.0,290.0,4.0,0.2,0.06,,0.1,,,,80.0,960.0,4.0,0.9,,,,,,,,0.5,,,,,,32.0,0.07,0.05,0.8,0.17,0.11,35.0,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,vegetables,,,,,,,,japan,,,（トマト類） 黄色トマト 果実 生,,,,,"japanese, vegetables, （トマト類） 黄色トマト 果実 生",（トマト類） 黄色トマト 果実 生,（トマト類） 黄色トマト 果実 生,1.1,0.4,3.2,0.7,18.0,,,,,,,,94.7,,,75.0,,,1.3,6.0,0.3,10.0,35.0,310.0,2.0,0.2,0.04,,0.1,,,,9.0,110.0,3.0,1.2,,,,,,,,0.6,,,,,,28.0,0.08,0.03,1.0,0.14,0.07,29.0,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,vegetables,,,,,,,,japan,,,（トマト類） ドライトマト,,,,,"japanese, vegetables, （トマト類） ドライトマト",（トマト類） ドライトマト,（トマト類） ドライトマト,14.2,2.1,67.3,6.9,291.0,,,,,,,,9.5,,,1222.0,,,21.7,110.0,4.2,180.0,300.0,3200.0,120.0,1.9,0.82,,1.22,16.0,,,220.0,2600.0,17.0,18.0,,,,,,,0.4,1.8,,,,,,15.0,0.68,0.3,13.0,1.08,0.95,120.0,,,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,vegetables,,,,,,,,japan,,,（トマト類） 加工品 ホール 食塩無添加,,,,,"japanese, vegetables, （トマト類） 加工品 ホール 食塩無添加",（トマト類） 加工品 ホール 食塩無添加,（トマト類） 加工品 ホール 食塩無添加,0.9,0.2,4.4,1.2,21.0,,,,,,,,93.3,,,88.0,,,1.3,9.0,0.4,13.0,26.0,240.0,4.0,0.1,0.08,,0.09,,,,47.0,570.0,,1.2,,,,,,,,0.2,,,,,,10.0,0.06,0.03,0.6,0.22,0.1,21.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,vegetables,,,,,,,,japan,,,トレビス 葉 生,,,,,"japanese, vegetables, トレビス 葉 生",トレビス 葉 生,トレビス 葉 生,1.1,0.2,3.9,0.7,17.0,,,,,,,,94.1,,,72.0,,,2.0,21.0,0.3,11.0,34.0,290.0,11.0,0.2,0.06,,0.15,,,,1.0,14.0,,0.1,,,,,,,0.2,0.1,,,,,,6.0,0.04,0.04,0.2,0.24,0.03,41.0,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,vegetables,,,,,,,,japan,,,とんぶり ゆで,,,,,"japanese, vegetables, とんぶり ゆで",とんぶり ゆで,とんぶり ゆで,6.1,3.5,12.9,0.8,89.0,,,,,,,,76.7,,,371.0,,,7.1,15.0,2.8,74.0,170.0,190.0,5.0,1.4,0.25,,0.78,,,,67.0,800.0,1.0,4.6,,,,,,,0.1,1.1,,,,,,1.0,0.11,0.17,0.3,0.48,0.16,100.0,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,vegetables,,,,,,,,japan,,,ながさきはくさい 葉 生,,,,,"japanese, vegetables, ながさきはくさい 葉 生",ながさきはくさい 葉 生,ながさきはくさい 葉 生,1.3,0.1,2.6,1.8,12.0,,,,,,,,93.9,,,49.0,,,2.2,140.0,2.3,27.0,37.0,300.0,21.0,0.3,0.05,,0.21,,,,160.0,1900.0,,1.3,,,,,,,,,,,,,,88.0,0.05,0.13,0.7,0.28,0.14,150.0,,,,,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,vegetables,,,,,,,,japan,,,ながさきはくさい 葉 ゆで,,,,,"japanese, vegetables, ながさきはくさい 葉 ゆで",ながさきはくさい 葉 ゆで,ながさきはくさい 葉 ゆで,2.2,0.1,3.4,0.8,18.0,,,,,,,,93.2,,,76.0,,,2.4,120.0,1.6,24.0,48.0,120.0,12.0,0.2,0.04,,0.2,,,,220.0,2600.0,,1.3,,,,,,,,,,,,,,23.0,0.02,0.07,0.3,0.11,0.06,69.0,,,,,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
