taxon,food_subtype,food_type,kingdom,phylum,class,order,suborder,family,subfamily,tribe,genus,species,subspecies,variety,form,group,cultivar,phenotype,binomial,nomial,trinomial,part_variant,classold,food_region,food_state,food_name_prefix,food_name,food_part,food_subpart,food_form_prefix,food_form,food_keywords,description_long,description_short,protein,lipid,carbohydrate,mineral,kilocalories,starch,sucrose,glucose,fructose,lactose,maltose,ethanol,water,caffeine,theobromine,kilojoules,sugar,galactose,fiber,calcium,iron,magnesium,phosphorus,potassium,sodium,zinc,copper,fluoride,manganese,selenium,vitamin_a_ui,retinol,vitamin_a_rae,beta_carotene,alpha_carotene,alpha_tocopherol,vitamin_d,ergocalciferol,cholecalciferol,beta_cryptoxanthin,lycopene,lutein_and_zeaxanthin,beta_tocopherol,gamma_tocopherol,delta_tocopherol,alpha_tocotrienol,beta_tocotrienol,gamma_tocotrienol,delta_tocotrienol,ascorbic_acid,thiamin,riboflavin,niacin,pantothenic_acid,vitamin_b6,folate_total,cyanocobalamin,choline,menaquinone_4,dihydrophylloquinone,phylloquinone,folic_acid,folate,folate_dfe,betaine,tryptophan,threonine,isoleucine,leucine,lysine,methionine,cystine,phenylalanine,tyrosine,valine,arginine,histidine,alanine,aspartic_acid,glutamic_acid,glycine,proline,serine,hydroxyproline,cholesterol,fc04_d0,saturated_fat,c04_d0,c06_d0,c08_d0,c10_d0,c12_d0,c14_d0,c16_d0,c18_d0,c20_d0,c18_d1_undifferentiated,c18_d2_undifferentiated,c18_d3_undifferentiated,c20_d4_undifferentiated,c22_d6_n3_dha,c22_d0,c14_d1,c16_d1_undifferentiated,c18_d4,c20_d1,c20_d5_n3,c22_d1_undifferentiated,c22_d5_n3,phytosterol,stigmasterol,campesterol,beta_sitosterol,monounsaturated_fat,polyunsaturated_fat,c15_d0,c17_d0,c24_d0,c16_d1_trans,c18_d1_trans,c22_d1_trans,c18_d2_trans,c18_d2_mixed,c18_d2_trans_trans,c18_d2_clas,c24_d1_cis,c20_d2_n6_cis_cis,c16_d1_cis,c18_d1_cis,c18_d2_n6_cis_cis,c22_d1_cis,c18_d3_n6_cis_cis_cis,c17_d1,c20_d3_undifferentiated,trans_monoenoic_fat,trans_polyenoic_fat,c13_d0,c15_d1,c18_d3_n3_cis_cis_cis,c20_d3_n3,c20_d3_n6,c20_d4_n6,c18_d3_mixed,c21_d5,c22_d4,c18_d1_d11_t_c18_d1t_n7
Solanum tuberosum subsp. tuberosum,,plant,plantae,,,,,,,,Solanum,tuberosum,,,,,Van Gogh,,Solanum tuberosum subsp. tuberosum,,,,,"finland, forssa and helsinki",,,potato,,,,,"starchy roots & tubers, potatoes, van gogh","Potato, Van Gogh, peel, raw cv. Van Gogh","POTATO, VAN GOGH, PEEL, RAW",,,,,,,,,,,,,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solanum tuberosum subsp. tuberosum,,plant,plantae,,,,,,,,Solanum,tuberosum,,,,,Rosamunda,,Solanum tuberosum subsp. tuberosum,,,,,"finland, forssa and helsinki",,,potato,,,,,"starchy roots & tubers, potatoes, rosamunda","Potato, Rosamunda, peel, raw cv. Rosamunda","POTATO, ROSAMUNDA, PEEL, RAW",,,,,,,,,,,,,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solanum tuberosum subsp. tuberosum,,plant,plantae,,,,,,,,Solanum,tuberosum,,,,,Nicola,,Solanum tuberosum subsp. tuberosum,,,,,"finland, forssa and helsinki",,,potato,,,,,"starchy roots & tubers, potatoes, nicola","Potato, Nicola, peel, raw cv. Nicola","POTATO, NICOLA, PEEL, RAW",,,,,,,,,,,,,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solanum tuberosum subsp. tuberosum,,plant,plantae,,,,,,,,Solanum,tuberosum,,,,,Idaho Russet (small tubers),,Solanum tuberosum subsp. tuberosum,,,,,"usa, idaho",,,potat,,,,,"starchy roots & tubers, potatoes, idaho russet (small tubers)","Potat, Idaho Russet (small tuber), raw cv. Idaho Russet (small tubers)","POTAT, IDAHO RUSSET (SMALL TUBER), RAW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solanum tuberosum subsp. tuberosum,,plant,plantae,,,,,,,,Solanum,tuberosum,,,,,Idaho Russet (large tubers),,Solanum tuberosum subsp. tuberosum,,,,,"usa, idaho",,,potato,,,,,"starchy roots & tubers, potatoes, idaho russet (large tubers)","Potato, Idaho Russet (large tuber), raw cv. Idaho Russet (large tubers)","POTATO, IDAHO RUSSET (LARGE TUBER), RAW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solanum tuberosum subsp. tuberosum,,plant,plantae,,,,,,,,Solanum,tuberosum,,,,,Simplot І,,Solanum tuberosum subsp. tuberosum,,,,,"usa, idaho",,,potato tuber,,,,,"starchy roots & tubers, potatoes, simplot і","Potato tuber, Simplot І, raw cv. Simplot І","POTATO TUBER, SIMPLOT І, RAW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solanum tuberosum subsp. tuberosum,,plant,plantae,,,,,,,,Solanum,tuberosum,,,,,Simplot ІІ,,Solanum tuberosum subsp. tuberosum,,,,,"usa, idaho",,,potato tuber,,,,,"starchy roots & tubers, potatoes, simplot іі","Potato tuber, Simplot ІІ, raw cv. Simplot ІІ","POTATO TUBER, SIMPLOT ІІ, RAW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solanum tuberosum subsp. tuberosum,,plant,plantae,,,,,,,,Solanum,tuberosum,,,,,NDA 1725,,Solanum tuberosum subsp. tuberosum,,,,,"usa, idaho",,,potato tuber,,,,,"starchy roots & tubers, potatoes, nda 1725","Potato tuber, NDA 1725, raw cv. NDA 1725","POTATO TUBER, NDA 1725, RAW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solanum tuberosum subsp. tuberosum,,plant,plantae,,,,,,,,Solanum,tuberosum,,,,,Potato 3194,,Solanum tuberosum subsp. tuberosum,,,,,"usa, idaho",,,potato tuber,,,,,"starchy roots & tubers, potatoes, potato 3194","Potato tuber, Potato 3194, raw cv. Potato 3194","POTATO TUBER, POTATO 3194, RAW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solanum tuberosum subsp. tuberosum,,plant,plantae,,,,,,,,Solanum,tuberosum,,,,,Russett Burbank,,Solanum tuberosum subsp. tuberosum,,,,,"canada, cambridge, ontario",,,potato tuber,,,,,"starchy roots & tubers, potatoes, russett burbank","Potato tuber, Russett Burbank, flesh, raw cv. Russett Burbank","POTATO TUBER, RUSSETT BURBANK, FLESH, RAW",,,,,,,,,,,,,78.2,,,,,,1.5042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solanum tuberosum subsp. tuberosum,,plant,plantae,,,,,,,,Solanum,tuberosum,,,,,Russett Burbank,,Solanum tuberosum subsp. tuberosum,,,,,"canada, truro, nova scotia",,,potato tuber,,,,,"starchy roots & tubers, potatoes, russett burbank","Potato tuber, Russett Burbank, flesh, raw cv. Russett Burbank","POTATO TUBER, RUSSETT BURBANK, FLESH, RAW",,,,,,,,,,,,,76.7,,,,,,1.4679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solanum tuberosum subsp. tuberosum,,plant,plantae,,,,,,,,Solanum,tuberosum,,,,,Russett Burbank,,Solanum tuberosum subsp. tuberosum,,,,,"canada, new brunswick",,,potato tuber,,,,,"starchy roots & tubers, potatoes, russett burbank","Potato tuber, Russett Burbank, flesh, raw cv. Russett Burbank","POTATO TUBER, RUSSETT BURBANK, FLESH, RAW",,,,,,,,,,,,,79.7,,,,,,1.4819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solanum tuberosum subsp. tuberosum,,plant,plantae,,,,,,,,Solanum,tuberosum,,,,,Russett Burbank,,Solanum tuberosum subsp. tuberosum,,,,,"canada, average value",,,potato tuber,,,,,"starchy roots & tubers, potatoes, russett burbank","Potato tuber, Russett Burbank, flesh, raw cv. Russett Burbank","POTATO TUBER, RUSSETT BURBANK, FLESH, RAW",,,,,,,,,,,,,78.2,,,,,,1.4824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solanum tuberosum subsp. tuberosum,,plant,plantae,,,,,,,,Solanum,tuberosum,,,,,Shepody,,Solanum tuberosum subsp. tuberosum,,,,,"canada, cambridge, ontario",,,potato tuber,,,,,"starchy roots & tubers, potatoes, shepody","Potato tuber, Shepody, flesh, raw cv. Shepody","POTATO TUBER, SHEPODY, FLESH, RAW",,,,,,,,,,,,,77.1,,,,,,1.4885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solanum tuberosum subsp. tuberosum,,plant,plantae,,,,,,,,Solanum,tuberosum,,,,,Shepody,,Solanum tuberosum subsp. tuberosum,,,,,"canada, truro, nova scotia",,,potato tuber,,,,,"starchy roots & tubers, potatoes, shepody","Potato tuber, Shepody, flesh, raw cv. Shepody","POTATO TUBER, SHEPODY, FLESH, RAW",,,,,,,,,,,,,76.3,,,,,,1.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solanum tuberosum subsp. tuberosum,,plant,plantae,,,,,,,,Solanum,tuberosum,,,,,Shepody,,Solanum tuberosum subsp. tuberosum,,,,,"canada, new brunswick",,,potato tuber,,,,,"starchy roots & tubers, potatoes, shepody","Potato tuber, Shepody, flesh, raw cv. Shepody","POTATO TUBER, SHEPODY, FLESH, RAW",,,,,,,,,,,,,74.4,,,,,,1.4336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solanum tuberosum subsp. tuberosum,,plant,plantae,,,,,,,,Solanum,tuberosum,,,,,Shepody,,Solanum tuberosum subsp. tuberosum,,,,,"canada, average value",,,potato tuber,,,,,"starchy roots & tubers, potatoes, shepody","Potato tuber, Shepody, flesh, raw cv. Shepody","POTATO TUBER, SHEPODY, FLESH, RAW",,,,,,,,,,,,,75.9,,,,,,1.446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solanum tuberosum subsp. tuberosum,,plant,plantae,,,,,,,,Solanum,tuberosum,,,,,Kennebec,,Solanum tuberosum subsp. tuberosum,,,,,"canada, cambridge, ontario",,,potato tuber,,,,,"starchy roots & tubers, potatoes, kennebec","Potato tuber, Kennebec, flesh, raw cv. Kennebec","POTATO TUBER, KENNEBEC, FLESH, RAW",,,,,,,,,,,,,77.4,,,,,,1.3786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solanum tuberosum subsp. tuberosum,,plant,plantae,,,,,,,,Solanum,tuberosum,,,,,Kennebec,,Solanum tuberosum subsp. tuberosum,,,,,"canada, truro, nova scotia",,,potato tuber,,,,,"starchy roots & tubers, potatoes, kennebec","Potato tuber, Kennebec, flesh, raw cv. Kennebec","POTATO TUBER, KENNEBEC, FLESH, RAW",,,,,,,,,,,,,78.5,,,,,,1.2685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solanum tuberosum subsp. tuberosum,,plant,plantae,,,,,,,,Solanum,tuberosum,,,,,Kennebec,,Solanum tuberosum subsp. tuberosum,,,,,"canada, new brunswick",,,potato tuber,,,,,"starchy roots & tubers, potatoes, kennebec","Potato tuber, Kennebec, flesh, raw cv. Kennebec","POTATO TUBER, KENNEBEC, FLESH, RAW",,,,,,,,,,,,,75.4,,,,,,1.4883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solanum tuberosum subsp. tuberosum,,plant,plantae,,,,,,,,Solanum,tuberosum,,,,,Kennebec,,Solanum tuberosum subsp. tuberosum,,,,,"canada, average value",,,potato tuber,,,,,"starchy roots & tubers, potatoes, kennebec","Potato tuber, Kennebec, flesh, raw cv. Kennebec","POTATO TUBER, KENNEBEC, FLESH, RAW",,,,,,,,,,,,,77.0,,,,,,1.541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solanum tuberosum subsp. tuberosum,,plant,plantae,,,,,,,,Solanum,tuberosum,,,,,Red Pontiac,,Solanum tuberosum subsp. tuberosum,,,,,"canada, cambridge, ontario",,,potato tuber,,,,,"starchy roots & tubers, potatoes, red pontiac","Potato tuber, Red Pontiac, flesh, raw cv. Red Pontiac","POTATO TUBER, RED PONTIAC, FLESH, RAW",,,,,,,,,,,,,80.7,,,,,,1.29444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solanum tuberosum subsp. tuberosum,,plant,plantae,,,,,,,,Solanum,tuberosum,,,,,Red Pontiac,,Solanum tuberosum subsp. tuberosum,,,,,"canada, truro, nova scotia",,,potato tuber,,,,,"starchy roots & tubers, potatoes, red pontiac","Potato tuber, Red Pontiac, flesh, raw cv. Red Pontiac","POTATO TUBER, RED PONTIAC, FLESH, RAW",,,,,,,,,,,,,80.0,,,,,,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solanum tuberosum subsp. tuberosum,,plant,plantae,,,,,,,,Solanum,tuberosum,,,,,Red Pontiac,,Solanum tuberosum subsp. tuberosum,,,,,"canada, new brunswick",,,potato tuber,,,,,"starchy roots & tubers, potatoes, red pontiac","Potato tuber, Red Pontiac, flesh, raw cv. Red Pontiac","POTATO TUBER, RED PONTIAC, FLESH, RAW",,,,,,,,,,,,,77.9,,,,,,1.3481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solanum tuberosum subsp. tuberosum,,plant,plantae,,,,,,,,Solanum,tuberosum,,,,,Red Pontiac,,Solanum tuberosum subsp. tuberosum,,,,,"canada, average value",,,potato tuber,,,,,"starchy roots & tubers, potatoes, red pontiac","Potato tuber, Red Pontiac, flesh, raw cv. Red Pontiac","POTATO TUBER, RED PONTIAC, FLESH, RAW",,,,,,,,,,,,,79.5,,,,,,1.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solanum tuberosum subsp. tuberosum,,plant,plantae,,,,,,,,Solanum,tuberosum,,,,,Superior,,Solanum tuberosum subsp. tuberosum,,,,,"canada, cambridge, ontario",,,potato tuber,,,,,"starchy roots & tubers, potatoes, superior","Potato tuber, Superior, flesh, raw cv. Superior","POTATO TUBER, SUPERIOR, FLESH, RAW",,,,,,,,,,,,,79.1,,,,,,1.4212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solanum tuberosum subsp. tuberosum,,plant,plantae,,,,,,,,Solanum,tuberosum,,,,,Superior,,Solanum tuberosum subsp. tuberosum,,,,,"canada, truro, nova scotia",,,potato tuber,,,,,"starchy roots & tubers, potatoes, superior","Potato tuber, Superior, flesh, raw cv. Superior","POTATO TUBER, SUPERIOR, FLESH, RAW",,,,,,,,,,,,,77.5,,,,,,1.3275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solanum tuberosum subsp. tuberosum,,plant,plantae,,,,,,,,Solanum,tuberosum,,,,,Superior,,Solanum tuberosum subsp. tuberosum,,,,,"canada, new brunswick",,,potato tuber,,,,,"starchy roots & tubers, potatoes, superior","Potato tuber, Superior, flesh, raw cv. Superior","POTATO TUBER, SUPERIOR, FLESH, RAW",,,,,,,,,,,,,80.1,,,,,,1.2935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solanum tuberosum subsp. tuberosum,,plant,plantae,,,,,,,,Solanum,tuberosum,,,,,Superior,,Solanum tuberosum subsp. tuberosum,,,,,"canada, average value",,,potato tuber,,,,,"starchy roots & tubers, potatoes, superior","Potato tuber, Superior, flesh, raw cv. Superior","POTATO TUBER, SUPERIOR, FLESH, RAW",,,,,,,,,,,,,78.9,,,,,,1.3504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solanum tuberosum subsp. tuberosum,,plant,plantae,,,,,,,,Solanum,tuberosum,,,,,Yukon Gold,,Solanum tuberosum subsp. tuberosum,,,,,"canada, cambridge, ontario",,,potato tuber,,,,,"starchy roots & tubers, potatoes, yukon gold","Potato tuber, Yukon Gold, flesh, raw cv. Yukon Gold","POTATO TUBER, YUKON GOLD, FLESH, RAW",,,,,,,,,,,,,76.7,,,,,,1.7242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solanum tuberosum subsp. tuberosum,,plant,plantae,,,,,,,,Solanum,tuberosum,,,,,Yukon Gold,,Solanum tuberosum subsp. tuberosum,,,,,"canada, truro, nova scotia",,,potato tuber,,,,,"starchy roots & tubers, potatoes, yukon gold","Potato tuber, Yukon Gold, flesh, raw cv. Yukon Gold","POTATO TUBER, YUKON GOLD, FLESH, RAW",,,,,,,,,,,,,77.9,,,,,,1.4365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solanum tuberosum subsp. tuberosum,,plant,plantae,,,,,,,,Solanum,tuberosum,,,,,Yukon Gold,,Solanum tuberosum subsp. tuberosum,,,,,"canada, new brunswick",,,potato tuber,,,,,"starchy roots & tubers, potatoes, yukon gold","Potato tuber, Yukon Gold, flesh, raw cv. Yukon Gold","POTATO TUBER, YUKON GOLD, FLESH, RAW",,,,,,,,,,,,,76.9,,,,,,1.5015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solanum tuberosum subsp. tuberosum,,plant,plantae,,,,,,,,Solanum,tuberosum,,,,,Yukon Gold,,Solanum tuberosum subsp. tuberosum,,,,,"canada, average value",,,potato tuber,,,,,"starchy roots & tubers, potatoes, yukon gold","Potato tuber, Yukon Gold, flesh, raw cv. Yukon Gold","POTATO TUBER, YUKON GOLD, FLESH, RAW",,,,,,,,,,,,,78.9,,,,,,1.4348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solanum tuberosum subsp. tuberosum,,plant,plantae,,,,,,,,Solanum,tuberosum,,,,,Russet,,Solanum tuberosum subsp. tuberosum,,,,,usa,,,potato tuber,,,,,"starchy roots & tubers, potatoes, russet","Potato tuber, Russet, flesh, raw cv. Russet","POTATO TUBER, RUSSET, FLESH, RAW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solanum tuberosum subsp. tuberosum,,plant,plantae,,,,,,,,Solanum,tuberosum,,,,,Bintje,,Solanum tuberosum subsp. tuberosum,,,,,"italy, milan",,,potato tuber,,,,,"starchy roots & tubers, potatoes, bintje","Potato tuber, Bintje,  flesh, raw cv. Bintje","POTATO TUBER, BINTJE,  FLESH, RAW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solanum tuberosum subsp. tuberosum,,plant,plantae,,,,,,,,Solanum,tuberosum,,,,,Bintje,,Solanum tuberosum subsp. tuberosum,,,,,"italy, milan",,,potato tuber,,,,,"starchy roots & tubers, potatoes, bintje","Potato tuber, Bintje,  flesh, raw cv. Bintje","POTATO TUBER, BINTJE,  FLESH, RAW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solanum tuberosum subsp. tuberosum,,plant,plantae,,,,,,,,Solanum,tuberosum,,,,,Desiree,,Solanum tuberosum subsp. tuberosum,,,,,"italy, milan",,,potato tuber,,,,,"starchy roots & tubers, potatoes, desiree","Potato tuber, Desiree, flesh, raw cv. Desiree","POTATO TUBER, DESIREE, FLESH, RAW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solanum tuberosum subsp. tuberosum,,plant,plantae,,,,,,,,Solanum,tuberosum,,,,,Desiree,,Solanum tuberosum subsp. tuberosum,,,,,"italy, milan",,,potato tuber,,,,,"starchy roots & tubers, potatoes, desiree","Potato tuber, Desiree, flesh, raw cv. Desiree","POTATO TUBER, DESIREE, FLESH, RAW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solanum tuberosum subsp. tuberosum,,plant,plantae,,,,,,,,Solanum,tuberosum,,,,,Kennebec,,Solanum tuberosum subsp. tuberosum,,,,,"italy, milan",,,potato tuber,,,,,"starchy roots & tubers, potatoes, kennebec","Potato tuber, Kennebec, flesh, raw cv. Kennebec","POTATO TUBER, KENNEBEC, FLESH, RAW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
