taxon,food_subtype,food_type,kingdom,phylum,class,order,suborder,family,subfamily,tribe,genus,species,subspecies,variety,form,group,cultivar,phenotype,binomial,nomial,trinomial,part_variant,classold,food_region,food_state,food_name_prefix,food_name,food_part,food_subpart,food_form_prefix,food_form,food_keywords,description_long,description_short,protein,lipid,carbohydrate,mineral,kilocalories,starch,sucrose,glucose,fructose,lactose,maltose,ethanol,water,caffeine,theobromine,kilojoules,sugar,galactose,fiber,calcium,iron,magnesium,phosphorus,potassium,sodium,zinc,copper,fluoride,manganese,selenium,vitamin_a_ui,retinol,vitamin_a_rae,beta_carotene,alpha_carotene,alpha_tocopherol,vitamin_d,ergocalciferol,cholecalciferol,beta_cryptoxanthin,lycopene,lutein_and_zeaxanthin,beta_tocopherol,gamma_tocopherol,delta_tocopherol,alpha_tocotrienol,beta_tocotrienol,gamma_tocotrienol,delta_tocotrienol,ascorbic_acid,thiamin,riboflavin,niacin,pantothenic_acid,vitamin_b6,folate_total,cyanocobalamin,choline,menaquinone_4,dihydrophylloquinone,phylloquinone,folic_acid,folate,folate_dfe,betaine,tryptophan,threonine,isoleucine,leucine,lysine,methionine,cystine,phenylalanine,tyrosine,valine,arginine,histidine,alanine,aspartic_acid,glutamic_acid,glycine,proline,serine,hydroxyproline,cholesterol,fc04_d0,saturated_fat,c04_d0,c06_d0,c08_d0,c10_d0,c12_d0,c14_d0,c16_d0,c18_d0,c20_d0,c18_d1_undifferentiated,c18_d2_undifferentiated,c18_d3_undifferentiated,c20_d4_undifferentiated,c22_d6_n3_dha,c22_d0,c14_d1,c16_d1_undifferentiated,c18_d4,c20_d1,c20_d5_n3,c22_d1_undifferentiated,c22_d5_n3,phytosterol,stigmasterol,campesterol,beta_sitosterol,monounsaturated_fat,polyunsaturated_fat,c15_d0,c17_d0,c24_d0,c16_d1_trans,c18_d1_trans,c22_d1_trans,c18_d2_trans,c18_d2_mixed,c18_d2_trans_trans,c18_d2_clas,c24_d1_cis,c20_d2_n6_cis_cis,c16_d1_cis,c18_d1_cis,c18_d2_n6_cis_cis,c22_d1_cis,c18_d3_n6_cis_cis_cis,c17_d1,c20_d3_undifferentiated,trans_monoenoic_fat,trans_polyenoic_fat,c13_d0,c15_d1,c18_d3_n3_cis_cis_cis,c20_d3_n3,c20_d3_n6,c20_d4_n6,c18_d3_mixed,c21_d5,c22_d4,c18_d1_d11_t_c18_d1t_n7
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,canada,,,chicken,,,,,poultry products,"Chicken, broiler, light meat, roasted","CHICKEN, BROILER, LIGHT MEAT, ROASTED",30.91,4.51,0.0,1.02,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.76,0.0,0.0,724.0,0.0,0.0,0.0,15.0,1.06,27.0,216.0,247.0,77.0,1.23,0.05,,0.017,24.4,,9.0,9.0,0.0,0.0,0.27,5.0,,,0.0,0.0,0.0,,,,,,,,0.0,0.065,0.116,12.421,0.972,0.6,4.0,0.34,84.0,,,0.3,0.0,4.0,4.0,6.1,0.361,1.305,1.632,2.319,2.626,0.855,0.396,1.226,1.043,1.533,1.864,0.959,1.686,2.754,4.629,1.518,1.271,1.063,,85.0,,1.27,0.0,0.0,0.0,0.0,0.01,0.04,0.87,0.32,,1.3,0.74,0.04,0.08,0.03,,,0.18,0.0,0.03,0.01,0.0,0.02,,,,,1.54,0.98,,,,,,,,,,,,,,,0.74,,0.0,,0.0,,,,,0.04,0.0,0.0,0.08,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,canada,,,chicken,,,,,poultry products,"Chicken, broiler, light meat, stewed","CHICKEN, BROILER, LIGHT MEAT, STEWED",28.88,3.99,0.0,0.87,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.02,0.0,0.0,665.0,0.0,0.0,0.0,13.0,0.93,22.0,159.0,180.0,65.0,1.19,0.044,,0.018,22.3,,8.0,8.0,0.0,0.0,0.27,5.0,,,0.0,0.0,0.0,,,,,,,,0.0,0.042,0.117,7.79,0.573,0.33,3.0,0.23,76.6,,,0.2,0.0,3.0,3.0,5.6,0.337,1.22,1.525,2.167,2.454,0.799,0.37,1.146,0.975,1.433,1.742,0.896,1.576,2.574,4.325,1.419,1.188,0.994,,77.0,,1.12,0.0,0.0,0.0,0.0,0.01,0.03,0.77,0.28,,1.14,0.65,0.03,0.07,0.03,,,0.16,0.0,0.03,0.01,0.0,0.02,,,,,1.35,0.87,,,,,,,,,,,,,,,0.65,,0.0,,0.0,,,,,0.03,0.0,0.0,0.07,,,,
Gallus gallus,,animal,animalia,,,,,,,,Gallus,gallus,,,,,,,Gallus gallus,,,,,canada,,,chicken,,,,,poultry products,"Chicken, broiler, dark meat, raw","CHICKEN, BROILER, DARK MEAT, RAW",20.08,4.31,0.0,0.94,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.99,0.0,0.0,523.0,0.0,0.0,0.0,12.0,1.03,23.0,162.0,222.0,85.0,2.0,0.063,,0.021,13.5,,22.0,22.0,0.0,0.0,0.21,11.0,,,0.0,0.0,0.0,,,,,,,,3.1,0.077,0.184,6.246,1.249,0.33,10.0,0.36,,,,2.4,0.0,10.0,10.0,,0.235,0.848,1.06,1.507,1.706,0.556,0.257,0.797,0.678,0.996,1.211,0.623,1.096,1.79,3.007,0.986,0.826,0.691,,80.0,,1.1,0.0,0.0,0.0,0.0,0.02,0.03,0.74,0.29,,1.11,0.82,0.04,0.1,0.04,,,0.2,0.0,0.01,0.01,0.0,0.02,,,,,1.34,1.07,,,,,,,,,,,,,,,0.82,,0.0,,0.0,,,,,0.04,0.0,0.0,0.1,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,canada,,,chicken,,,,,poultry products,"Chicken, broiler, dark meat, fried","CHICKEN, BROILER, DARK MEAT, FRIED",28.99,11.62,2.59,1.08,239.0,,,,,,,0.0,55.7,0.0,0.0,1000.0,0.0,,0.0,18.0,1.49,25.0,187.0,253.0,97.0,2.91,0.089,,0.033,20.5,,24.0,24.0,0.0,,,11.0,,,,,,,,,,,,,0.0,0.093,0.249,7.07,1.261,0.37,9.0,0.33,,,,,0.0,9.0,9.0,,0.34,1.221,1.528,2.176,2.441,0.799,0.375,1.156,0.978,1.438,1.742,0.897,1.575,2.568,4.425,1.42,1.222,1.006,,96.0,,3.12,,,,0.0,0.03,0.08,2.1,0.81,,3.72,2.33,0.12,0.15,0.06,,,0.49,,0.05,0.02,0.0,0.03,,,,,4.32,2.77,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.12,0.0,0.0,0.15,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,canada,,,chicken,,,,,poultry products,"Chicken, broiler, dark meat, roasted","CHICKEN, BROILER, DARK MEAT, ROASTED",27.37,9.73,0.0,1.02,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.06,0.0,0.0,858.0,0.0,0.0,0.0,15.0,1.33,23.0,179.0,240.0,93.0,2.8,0.08,,0.021,18.0,,22.0,22.0,0.0,0.0,0.27,5.0,,,0.0,0.0,0.0,,,,,,,,0.0,0.073,0.227,6.548,1.21,0.36,8.0,0.32,74.4,,,3.9,0.0,8.0,8.0,5.4,0.32,1.156,1.445,2.053,2.325,0.757,0.35,1.086,0.924,1.357,1.651,0.849,1.493,2.439,4.098,1.344,1.125,0.941,,93.0,,2.66,0.0,0.0,0.0,0.0,0.03,0.07,1.84,0.63,,2.97,1.87,0.09,0.14,0.05,,,0.49,0.0,0.05,0.01,0.0,0.03,,,,,3.56,2.26,,,,,,,,,,,,,,,1.87,,0.0,,0.0,,,,,0.09,0.0,0.0,0.14,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,canada,,,chicken,,,,,poultry products,"Chicken, broiler, dark meat, stewed","CHICKEN, BROILER, DARK MEAT, STEWED",25.97,8.98,0.0,0.84,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.83,0.0,0.0,803.0,0.0,0.0,0.0,14.0,1.36,20.0,143.0,181.0,74.0,2.66,0.075,,0.02,17.3,,21.0,21.0,0.0,0.0,0.27,5.0,,,0.0,0.0,0.0,,,,,,,,0.0,0.055,0.202,4.737,0.89,0.21,7.0,0.22,68.9,,,3.6,0.0,7.0,7.0,5.0,0.303,1.097,1.371,1.949,2.206,0.719,0.332,1.03,0.877,1.288,1.566,0.806,1.417,2.314,3.889,1.276,1.068,0.893,,88.0,,2.45,0.0,0.0,0.0,0.0,0.03,0.06,1.69,0.58,,2.71,1.73,0.08,0.13,0.05,,,0.45,0.0,0.05,0.01,0.0,0.03,,,,,3.26,2.09,,,,,,,,,,,,,,,1.73,,0.0,,0.0,,,,,0.08,0.0,0.0,0.13,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,canada,,,chicken,,,,,poultry products,"Chicken, broiler, back, meat and skin, batter dipped, fried","CHICKEN, BROILER, BACK, MEAT AND SKIN, BATTER DIPPED, FRIED",21.97,21.91,10.25,1.37,331.0,,,,,,,0.0,44.51,0.0,0.0,1385.0,,,0.3,26.0,1.49,19.0,137.0,180.0,317.0,1.96,0.081,,0.062,29.0,,36.0,36.0,0.0,,1.42,11.0,,,,,,,,,,,,,0.0,0.119,0.213,5.837,0.899,0.23,20.0,0.26,,,,,11.0,9.0,28.0,,0.251,0.896,1.092,1.609,1.707,0.573,0.306,0.878,0.711,1.071,1.343,0.635,1.239,1.894,3.542,1.359,1.169,0.816,,88.0,,5.83,,,,0.0,0.03,0.13,3.88,1.67,,8.02,4.65,0.25,0.13,0.05,,,0.71,,0.11,0.02,0.0,0.03,,,,,8.91,5.2,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.25,0.0,0.0,0.13,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,canada,,,chicken,,,,,poultry products,"Chicken, broiler, back, meat and skin, flour coated, fried","CHICKEN, BROILER, BACK, MEAT AND SKIN, FLOUR COATED, FRIED",27.79,20.74,6.5,1.01,331.0,,,,,,,0.0,43.96,0.0,0.0,1385.0,,,0.2,24.0,1.62,23.0,166.0,226.0,90.0,2.47,0.091,,0.05,23.7,,37.0,37.0,0.0,,0.79,11.0,,,,,,,,,,,,,0.0,0.107,0.236,7.297,1.093,0.3,15.0,0.28,,,,,7.0,8.0,20.0,,0.314,1.142,1.39,2.032,2.221,0.735,0.378,1.097,0.899,1.352,1.715,0.815,1.586,2.438,4.284,1.725,1.393,0.997,,89.0,,5.61,,,,0.0,0.04,0.14,3.9,1.39,,7.05,4.21,0.21,0.17,0.07,,,0.9,,0.14,0.02,0.0,0.03,,,,,8.18,4.81,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.21,0.0,0.0,0.17,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,canada,,,chicken,,,,,poultry products,"Chicken, broiler, back, meat, fried","CHICKEN, BROILER, BACK, MEAT, FRIED",29.99,15.32,5.68,1.15,288.0,,,,,,,0.0,47.87,0.0,0.0,1205.0,0.0,,0.0,26.0,1.65,25.0,176.0,251.0,99.0,2.8,0.095,,0.047,19.9,,29.0,29.0,1.0,,0.57,11.0,,,,,,,,,,,,,0.0,0.109,0.253,7.68,1.198,0.35,9.0,0.31,,,,,0.0,9.0,9.0,,0.352,1.258,1.577,2.251,2.5,0.823,0.392,1.202,1.01,1.486,1.793,0.924,1.62,2.638,4.672,1.464,1.299,1.049,,93.0,,4.12,,,,0.0,0.04,0.1,2.79,1.07,,4.94,3.08,0.15,0.19,0.07,,,0.65,,0.07,0.02,0.0,0.04,,,,,5.73,3.64,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.15,0.0,0.0,0.19,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,canada,,,chicken,,,,,poultry products,"Chicken, broiler, breast, meat and skin, batter dipped, fried","CHICKEN, BROILER, BREAST, MEAT AND SKIN, BATTER DIPPED, FRIED",24.84,13.2,8.99,1.33,260.0,,,,,,,0.0,51.64,0.0,0.0,1088.0,0.0,,0.3,20.0,1.25,24.0,185.0,201.0,275.0,0.95,0.06,,0.054,28.0,,20.0,20.0,0.0,0.0,1.06,6.0,,,0.0,0.0,0.0,,,,,,,,0.0,0.115,0.146,10.523,0.823,0.43,15.0,0.3,64.8,,,2.4,9.0,6.0,21.0,16.4,0.285,1.022,1.252,1.83,1.97,0.657,0.339,0.991,0.812,1.216,1.515,0.73,1.391,2.158,3.942,1.467,1.255,0.908,,85.0,,3.52,0.0,0.0,0.0,0.0,0.01,0.08,2.35,1.04,,4.97,2.78,0.15,0.06,0.02,,,0.37,0.0,0.07,0.01,0.0,0.01,,,,,5.46,3.08,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.15,0.0,0.0,0.06,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,canada,,,chicken,,,,,poultry products,"Chicken, broiler, breast, meat and skin, flour coated, fried","CHICKEN, BROILER, BREAST, MEAT AND SKIN, FLOUR COATED, FRIED",31.84,8.87,1.64,1.06,222.0,,,,,,,0.0,56.59,0.0,0.0,929.0,,,0.1,16.0,1.19,30.0,233.0,259.0,76.0,1.1,0.057,,0.026,23.9,,15.0,15.0,0.0,,0.46,11.0,,,,,,,,,,,,,0.0,0.082,0.131,13.742,1.001,0.58,6.0,0.34,,,,,2.0,4.0,7.0,,0.364,1.327,1.632,2.353,2.634,0.862,0.418,1.253,1.049,1.562,1.954,0.959,1.792,2.828,4.763,1.811,1.446,1.114,,89.0,,2.45,,,,0.0,0.01,0.07,1.73,0.58,,3.0,1.69,0.08,0.07,0.03,,,0.38,,0.08,0.01,0.0,0.01,,,,,3.5,1.96,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.08,0.0,0.0,0.07,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,canada,,,chicken,,,,,poultry products,"Chicken, broiler, breast, meat, fried","CHICKEN, BROILER, BREAST, MEAT, FRIED",33.44,4.71,0.51,1.14,187.0,,,,,,,0.0,60.21,0.0,0.0,782.0,0.0,,0.0,16.0,1.14,31.0,246.0,276.0,79.0,1.08,0.054,,0.021,26.2,,7.0,7.0,0.0,0.0,0.42,5.0,,,0.0,0.0,0.0,,,,,,,,0.0,0.079,0.125,14.782,1.04,0.64,4.0,0.37,95.9,,,2.4,0.0,4.0,4.0,7.0,0.39,1.412,1.765,2.509,2.836,0.925,0.428,1.328,1.128,1.659,2.015,1.037,1.823,2.976,5.024,1.641,1.381,1.152,,91.0,,1.29,0.0,0.0,0.0,0.0,0.01,0.03,0.85,0.37,,1.52,0.86,0.05,0.07,0.03,,,0.15,0.0,0.03,0.01,0.0,0.02,,,,,1.72,1.07,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.05,0.0,0.0,0.07,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,canada,,,chicken,,,,,poultry products,"Chicken, broiler, drumstick, meat and skin, batter dipped, fried","CHICKEN, BROILER, DRUMSTICK, MEAT AND SKIN, BATTER DIPPED, FRIED",21.95,15.75,8.28,1.25,268.0,,,,,,,0.0,52.77,0.0,0.0,1121.0,,,0.3,17.0,1.35,20.0,147.0,186.0,269.0,2.33,0.076,,0.052,21.9,,26.0,26.0,0.0,,1.27,11.0,,,,,,,,,,,,,0.0,0.112,0.215,5.096,1.007,0.27,18.0,0.28,,,,,9.0,9.0,24.0,,0.252,0.903,1.108,1.618,1.74,0.581,0.3,0.877,0.719,1.075,1.336,0.646,1.226,1.905,3.496,1.287,1.109,0.803,,86.0,,4.14,,,,0.0,0.02,0.09,2.71,1.26,,5.88,3.4,0.19,0.09,0.03,,,0.44,,0.07,0.01,0.0,0.02,,,,,6.43,3.79,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.19,0.0,0.0,0.09,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,canada,,,chicken,,,,,poultry products,"Chicken, broiler, drumstick, meat and skin, flour coated, fried","CHICKEN, BROILER, DRUMSTICK, MEAT AND SKIN, FLOUR COATED, FRIED",26.96,13.72,1.63,0.96,245.0,,,,,,,0.0,56.73,0.0,0.0,1025.0,,,0.1,12.0,1.34,23.0,176.0,229.0,89.0,2.89,0.08,,0.028,18.4,,25.0,25.0,1.0,,0.77,11.0,,,,,,,,,,,,,0.0,0.081,0.225,6.037,1.215,0.35,10.0,0.32,,,,,2.0,8.0,11.0,,0.307,1.12,1.371,1.983,2.214,0.725,0.356,1.058,0.882,1.318,1.663,0.806,1.531,2.393,4.027,1.592,1.255,0.948,,90.0,,3.66,,,,0.0,0.02,0.09,2.5,0.97,,4.75,2.83,0.14,0.11,0.04,,,0.54,,0.08,0.01,0.0,0.02,,,,,5.42,3.23,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.14,0.0,0.0,0.11,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,canada,,,chicken,,,,,poultry products,"Chicken, broiler, drumstick, meat, fried","CHICKEN, BROILER, DRUMSTICK, MEAT, FRIED",28.62,8.08,0.0,1.06,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.24,0.0,0.0,816.0,0.0,0.0,0.0,12.0,1.32,24.0,186.0,249.0,96.0,3.22,0.08,,0.021,19.6,,18.0,18.0,1.0,,,11.0,,,,,,,,,,,,,0.0,0.077,0.236,6.146,1.32,0.39,9.0,0.35,,,,,0.0,9.0,9.0,,0.335,1.209,1.511,2.148,2.431,0.792,0.366,1.135,0.966,1.42,1.727,0.888,1.561,2.55,4.286,1.406,1.177,0.985,,94.0,,2.13,0.0,0.0,0.0,0.0,0.02,0.05,1.41,0.59,,2.57,1.64,0.08,0.12,0.05,,,0.31,0.0,0.03,0.01,0.0,0.03,,,,,2.94,1.97,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.08,0.0,0.0,0.12,,,,
Gallus gallus,,animal,animalia,,,,,,,,Gallus,gallus,,,,,,,Gallus gallus,,,,,canada,,,chicken,,,,,poultry products,"Chicken, broiler, leg, meat and skin, raw","CHICKEN, BROILER, LEG, MEAT AND SKIN, RAW",16.37,15.95,0.0,0.81,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.3,0.0,0.0,897.0,0.0,0.0,0.0,9.0,0.69,19.0,155.0,203.0,84.0,1.47,0.054,,0.016,18.0,,28.0,28.0,0.0,0.0,0.22,2.0,,,0.0,0.0,91.0,0.0,0.08,0.0,,,,,0.2,0.073,0.141,4.733,0.994,0.318,4.0,0.56,41.6,,,2.3,0.0,4.0,4.0,8.1,0.171,0.729,0.742,1.306,1.438,0.439,0.189,0.631,0.574,0.768,1.136,0.466,1.001,1.544,2.55,0.981,0.761,0.663,,93.0,,4.366,0.001,0.0,0.001,0.001,0.01,0.099,3.325,0.844,0.008,5.543,2.987,0.155,0.103,0.01,0.01,0.023,0.923,0.002,0.095,0.004,0.001,0.012,,,,,6.619,3.352,0.008,0.013,0.001,,,,,,,,0.0,0.016,,,2.34,,0.0,0.01,0.0,,,,0.0,0.11,0.0,0.0,0.08,,,0.02,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,canada,,,chicken,,,,,poultry products,"Chicken, broiler, leg, meat and skin, batter dipped, fried","CHICKEN, BROILER, LEG, MEAT AND SKIN, BATTER DIPPED, FRIED",21.77,16.17,8.72,1.26,273.0,,,,,,,0.0,52.08,0.0,0.0,1142.0,,,0.3,18.0,1.4,20.0,152.0,189.0,279.0,2.17,0.08,,0.054,26.6,,27.0,27.0,1.0,,1.16,11.0,,,,,,,,,,,,,0.0,0.116,0.221,5.433,0.994,0.27,18.0,0.28,,,,,9.0,9.0,24.0,,0.25,0.894,1.095,1.603,1.718,0.574,0.298,0.87,0.711,1.065,1.326,0.638,1.217,1.885,3.479,1.287,1.112,0.799,,90.0,,4.28,,,,0.0,0.02,0.09,2.84,1.25,,5.95,3.45,0.19,0.1,0.04,,,0.51,,0.08,0.01,0.0,0.02,,,,,6.58,3.85,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.19,0.0,0.0,0.1,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,canada,,,chicken,,,,,poultry products,"Chicken, broiler, leg, meat and skin, flour coated, fried","CHICKEN, BROILER, LEG, MEAT AND SKIN, FLOUR COATED, FRIED",26.84,14.43,2.5,0.95,254.0,,,,,,,0.0,55.28,0.0,0.0,1063.0,,,0.1,13.0,1.43,24.0,182.0,233.0,88.0,2.68,0.085,,0.032,20.8,,28.0,28.0,0.0,,0.6,11.0,,,,,,,,,,,,,0.0,0.088,0.235,6.546,1.198,0.34,11.0,0.31,,,,,3.0,8.0,13.0,,0.304,1.112,1.357,1.969,2.189,0.718,0.357,1.054,0.875,1.31,1.659,0.797,1.531,2.377,4.029,1.621,1.278,0.948,,94.0,,3.9,,,,0.0,0.03,0.1,2.73,0.95,,4.87,2.91,0.14,0.12,0.05,,,0.64,,0.1,0.01,0.0,0.02,,,,,5.68,3.33,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.14,0.0,0.0,0.12,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,canada,,,chicken,,,,,poultry products,"Chicken, broiler, leg, meat and skin, roasted","CHICKEN, BROILER, LEG, MEAT AND SKIN, ROASTED",24.03,8.99,0.0,1.02,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.74,0.0,0.0,769.0,0.0,0.0,0.0,12.0,1.09,23.0,202.0,264.0,98.0,2.07,0.061,,0.02,25.7,,20.0,20.0,0.0,0.0,0.19,4.0,,,0.0,0.0,0.0,0.0,0.07,0.0,,,,,0.0,0.09,0.187,6.034,1.191,0.413,5.0,0.38,70.0,,,3.9,0.0,5.0,5.0,7.2,0.27,1.114,1.149,2.0,2.215,0.678,0.287,0.955,0.881,1.166,1.657,0.712,1.441,2.331,3.868,1.198,1.012,0.984,,127.0,,2.446,0.001,0.001,0.002,0.0,0.008,0.053,1.83,0.507,0.003,2.963,1.593,0.077,0.095,0.012,0.006,0.011,0.519,0.0,0.049,0.007,0.0,0.011,,,,,3.564,1.855,0.005,0.007,0.0,0.003,0.02,,,,,0.006,0.002,0.009,0.362,2.026,1.037,,0.0,0.005,0.0,0.023,0.009,,0.0,0.043,0.0,0.0,0.12,,,0.018,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,canada,,,chicken,,,,,poultry products,"Chicken, broiler, leg, meat and skin, stewed","CHICKEN, BROILER, LEG, MEAT AND SKIN, STEWED",24.17,12.92,0.0,0.79,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.01,0.0,0.0,920.0,0.0,0.0,0.0,11.0,1.35,20.0,139.0,176.0,73.0,2.43,0.071,,0.019,18.9,,37.0,37.0,0.0,0.0,0.27,5.0,,,0.0,0.0,0.0,,,,,,,,0.0,0.054,0.191,4.59,0.812,0.18,6.0,0.2,56.4,,,3.5,0.0,6.0,6.0,4.8,0.271,1.002,1.216,1.766,1.979,0.646,0.321,0.942,0.784,1.177,1.507,0.715,1.397,2.155,3.545,1.511,1.147,0.85,,84.0,,3.57,0.0,0.0,0.0,0.0,0.03,0.1,2.6,0.74,,4.16,2.49,0.11,0.12,0.04,,,0.7,0.0,0.12,0.01,0.0,0.02,,,,,5.04,2.87,,,,,,,,,,,,,,,2.49,,0.0,,0.0,,,,,0.11,0.0,0.0,0.12,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,canada,,,chicken,,,,,poultry products,"Chicken, broiler, leg, meat, raw","CHICKEN, BROILER, LEG, MEAT, RAW",19.16,4.22,0.0,0.95,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.41,0.0,0.0,501.0,0.0,0.0,0.0,10.0,0.78,23.0,180.0,238.0,96.0,1.76,0.06,,0.017,21.0,,10.0,10.0,0.0,0.0,0.18,1.0,,,0.0,0.0,95.0,0.0,0.06,0.0,,,,,0.0,0.087,0.179,5.578,1.17,0.406,4.0,0.57,48.6,,,2.8,0.0,4.0,4.0,8.7,0.217,0.895,0.926,1.61,1.786,0.546,0.226,0.765,0.711,0.933,1.316,0.574,1.135,1.863,3.107,0.886,0.774,0.785,,91.0,,1.05,0.001,0.0,0.001,0.0,0.005,0.02,0.757,0.25,0.002,1.205,0.753,0.036,0.098,0.013,0.007,0.005,0.211,0.001,0.013,0.004,0.0,0.011,,,,,1.44,0.962,0.002,0.003,0.001,0.002,0.01,,,,,0.005,0.0,0.007,0.178,1.022,0.616,,0.0,0.002,0.0,0.011,0.004,,0.0,0.025,0.0,0.0,0.09,,,0.019,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,canada,,,chicken,,,,,poultry products,"Chicken, broiler, leg, meat, fried","CHICKEN, BROILER, LEG, MEAT, FRIED",28.38,9.32,0.65,1.05,208.0,,,,,,,0.0,60.61,0.0,0.0,870.0,0.0,,0.0,13.0,1.4,25.0,193.0,254.0,96.0,2.98,0.086,,0.025,18.8,,20.0,20.0,0.0,,0.45,11.0,,,,,,,,,,,,,0.0,0.083,0.247,6.688,1.301,0.39,9.0,0.34,,,,,0.0,9.0,9.0,,0.332,1.198,1.497,2.129,2.405,0.784,0.364,1.127,0.958,1.407,1.71,0.88,1.547,2.525,4.27,1.393,1.174,0.978,,99.0,,2.49,,,,0.0,0.03,0.06,1.68,0.65,,2.96,1.86,0.09,0.13,0.05,,,0.4,,0.04,0.01,0.0,0.03,,,,,3.43,2.22,,,,,,,,,,,,,,,1.86,,0.0,,0.0,,,,,0.09,0.0,0.0,0.13,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,canada,,,chicken,,,,,poultry products,"Chicken, broiler, leg, meat, roasted","CHICKEN, BROILER, LEG, MEAT, ROASTED",24.22,7.8,0.0,1.04,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.69,0.0,0.0,727.0,0.0,0.0,0.0,12.0,1.08,24.0,205.0,269.0,99.0,2.11,0.061,,0.019,25.2,,7.0,7.0,0.0,0.0,0.16,5.0,,,0.0,0.0,0.0,0.0,0.07,0.0,,,,,0.0,0.091,0.189,6.053,1.209,0.425,5.0,0.39,63.4,,,3.6,0.0,5.0,5.0,6.7,0.274,1.13,1.172,2.032,2.256,0.69,0.286,0.967,0.899,1.181,1.661,0.727,1.434,2.353,3.924,1.121,0.98,0.991,,128.0,,2.108,0.001,0.001,0.002,0.0,0.008,0.043,1.568,0.451,0.004,2.546,1.359,0.068,0.095,0.012,0.006,0.012,0.448,0.0,0.03,0.006,0.0,0.012,,,,,3.052,1.605,0.005,0.007,0.0,0.003,0.02,,,,,0.006,0.002,0.009,0.372,2.083,1.066,,0.0,0.005,0.0,0.024,0.009,,0.0,0.044,0.0,0.0,0.13,,,0.018,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,canada,,,chicken,,,,,poultry products,"Chicken, broiler, leg, meat, stewed","CHICKEN, BROILER, LEG, MEAT, STEWED",26.26,8.06,0.0,0.88,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.44,0.0,0.0,774.0,0.0,0.0,0.0,11.0,1.4,21.0,149.0,190.0,78.0,2.78,0.077,,0.019,26.5,,18.0,18.0,0.0,0.0,0.27,5.0,,,0.0,0.0,0.0,,,,,,,,0.0,0.059,0.216,4.798,0.913,0.21,8.0,0.23,69.7,,,3.6,0.0,8.0,8.0,5.1,0.307,1.109,1.387,1.971,2.231,0.727,0.336,1.042,0.887,1.303,1.584,0.815,1.433,2.341,3.933,1.29,1.08,0.903,,89.0,,2.2,0.0,0.0,0.0,0.0,0.03,0.06,1.52,0.52,,2.44,1.55,0.07,0.12,0.05,,,0.4,0.0,0.04,0.01,0.0,0.03,,,,,2.93,1.88,,,,,,,,,,,,,,,1.55,,0.0,,0.0,,,,,0.07,0.0,0.0,0.12,,,,
